Strike,Expiry,Type,Symbol,Last,Bid,Ask,Chg,PctChg,Vol,Open_Int,IV,Root,IsNonstandard,Underlying,Underlying_Price,Quote_Time
170.0,2016-01-15 00:00:00,call,AAPL160115C00170000,2.43,2.3,2.5,-0.2,-6.90%,254,5816,26.61%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
170.0,2016-01-15 00:00:00,put,AAPL160115P00170000,42.75,44.35,44.9,0.0,0.00%,7,407,30.17%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
170.0,2017-01-20 00:00:00,call,AAPL170120C00170000,7.67,7.75,8.45,0.0,0.00%,108,2679,28.99%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
170.0,2017-01-20 00:00:00,put,AAPL170120P00170000,47.5,49.6,50.5,0.0,0.00%,72,785,30.27%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
175.0,2015-03-20 00:00:00,call,AAPL150320C00175000,0.01,0.0,0.01,0.0,0.00%,1226,3455,42.19%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
175.0,2015-03-20 00:00:00,put,AAPL150320P00175000,52.95,46.1,46.25,0.0,0.00%,25,0,0.00%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
175.0,2015-04-17 00:00:00,call,AAPL150417C00175000,0.05,0.04,0.05,0.0,0.00%,240,18549,33.79%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
175.0,2015-04-17 00:00:00,put,AAPL150417P00175000,42.55,46.1,46.25,0.0,0.00%,15,38,0.00%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
175.0,2015-07-17 00:00:00,call,AAPL150717C00175000,0.35,0.33,0.43,0.0,0.00%,299,2623,28.10%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
175.0,2015-07-17 00:00:00,put,AAPL150717P00175000,47.0,46.8,47.35,0.0,0.00%,24,50,34.19%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
175.0,2015-10-16 00:00:00,call,AAPL151016C00175000,1.0,0.95,1.04,0.0,0.00%,123,2855,26.45%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
175.0,2016-01-15 00:00:00,call,AAPL160115C00175000,1.97,1.88,1.99,-0.25,-10.20%,605,8232,26.54%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
175.0,2016-01-15 00:00:00,put,AAPL160115P00175000,46.75,48.7,49.45,0.0,0.00%,55,505,30.66%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
175.0,2017-01-20 00:00:00,call,AAPL170120C00175000,7.2,6.7,7.35,0.0,0.00%,67,5690,28.63%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
175.0,2017-01-20 00:00:00,put,AAPL170120P00175000,52.75,53.6,55.4,0.0,0.00%,22,1568,31.57%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
180.0,2015-10-16 00:00:00,call,AAPL151016C00180000,0.86,0.72,0.81,0.0,0.00%,186,1884,26.69%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
180.0,2016-01-15 00:00:00,call,AAPL160115C00180000,1.53,1.45,1.57,0.0,0.00%,374,1163,26.45%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
180.0,2016-01-15 00:00:00,put,AAPL160115P00180000,52.15,53.45,54.05,0.0,0.00%,11,65,31.09%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
180.0,2017-01-20 00:00:00,call,AAPL170120C00180000,6.7,6.0,6.6,0.0,0.00%,13,983,28.68%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
180.0,2017-01-20 00:00:00,put,AAPL170120P00180000,57.02,57.65,59.35,0.0,0.00%,11,24,31.24%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
185.0,2016-01-15 00:00:00,call,AAPL160115C00185000,1.3,1.16,1.31,-0.05,-3.23%,256,1704,26.75%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
185.0,2016-01-15 00:00:00,put,AAPL160115P00185000,58.1,58.0,58.7,0.0,0.00%,50,731,31.48%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
185.0,2017-01-20 00:00:00,call,AAPL170120C00185000,5.4,5.4,6.0,0.0,0.00%,45,766,28.87%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
185.0,2017-01-20 00:00:00,put,AAPL170120P00185000,61.0,60.55,63.85,0.0,0.00%,2,117,31.70%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
190.0,2016-01-15 00:00:00,call,AAPL160115C00190000,0.96,0.98,1.05,-0.03,-2.54%,483,1474,26.78%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
190.0,2016-01-15 00:00:00,put,AAPL160115P00190000,63.35,62.85,63.05,0.0,0.00%,102,175,30.41%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
190.0,2017-01-20 00:00:00,call,AAPL170120C00190000,5.0,4.75,5.05,-0.6,-10.26%,303,889,28.26%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
190.0,2017-01-20 00:00:00,put,AAPL170120P00190000,65.0,64.9,68.25,0.0,0.00%,10,291,31.88%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
